run_id,weight_type,rd_cost_econ,curtailment,capacity_market_cost,cm_plus_redispatch_cost,grid_load_shedding_cost,total_cost,scenario,case_study,design,sigma,design_order,design_label
12,ptdf_neg,58940.55999748828,0.0,109505855.46201861,109564796.0220161,0.0,109564796.0220161,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
13,ptdf_pos,16473.596762652043,0.0,109505855.46201813,109522329.05878079,0.0,109522329.05878079,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
14,ptdf_neg,58940.559997488745,0.0,109505855.46201254,109564796.02201003,0.0,109564796.02201003,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
15,ptdf_pos,12967.753331500106,0.0,109505855.46201883,109518823.21535033,0.0,109518823.21535033,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
16,ptdf_neg,61061.250951102935,0.0,109505855.46201879,109566916.71296988,0.0,109566916.71296988,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
17,ptdf_pos,59462.04237431847,0.0,109505855.46201071,109565317.50438502,0.0,109565317.50438502,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
18,ptdf_neg,103420.32223875356,0.0,109505855.46201871,109609275.78425747,0.0,109609275.78425747,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
19,ptdf_pos,61727.86741917906,0.0,109505855.46146126,109567583.32888044,0.0,109567583.32888044,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
20,ptdf_neg,12967.75333149964,0.0,109505855.46153063,109518823.21486212,0.0,109518823.21486212,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
21,ptdf_pos,15632.38041407708,0.0,109505855.46200609,109521487.84242018,0.0,109521487.84242018,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
22,ptdf_neg,12967.753331501037,0.0,109505855.46152005,109518823.21485154,0.0,109518823.21485154,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
23,ptdf_pos,12967.75333149964,0.0,109505855.46201928,109518823.21535078,0.0,109518823.21535078,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
24,ptdf_neg,112413.12672349485,0.0,109505855.46200597,109618268.58872947,0.0,109618268.58872947,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
25,ptdf_pos,13191.762511160923,0.0,109505855.4620193,109519047.22453046,0.0,109519047.22453046,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
26,ptdf_neg,121657.53489398654,0.0,109505855.4620188,109627512.99691279,0.0,109627512.99691279,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
27,ptdf_pos,13488.918659755262,0.0,109505855.46201923,109519344.380679,0.0,109519344.380679,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
28,ptdf_neg,39004.44482835196,0.0,109505855.46201871,109544859.90684706,0.0,109544859.90684706,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
29,ptdf_pos,113083.9788405476,0.0,109505855.46201943,109618939.44085997,0.0,109618939.44085997,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
30,ptdf_neg,17514.62599072,0.0,109505855.46201906,109523370.08800977,0.0,109523370.08800977,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
31,ptdf_pos,61051.91344933398,0.0,109505855.46201895,109566907.37546828,0.0,109566907.37546828,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
32,ptdf_neg,76806.55117801158,0.0,109505855.46201897,109582662.01319697,0.0,109582662.01319697,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
33,ptdf_pos,59103.01047125552,0.0,109505855.46201189,109564958.47248314,0.0,109564958.47248314,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
34,ptdf_neg,12967.753331500106,0.0,109505855.46201876,109518823.21535026,0.0,109518823.21535026,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
35,ptdf_pos,12967.753331499873,0.0,109505855.46201882,109518823.21535031,0.0,109518823.21535031,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
36,ptdf_neg,94038.25972985056,0.0,109505855.46201856,109599893.72174841,0.0,109599893.72174841,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
37,ptdf_pos,12967.753331499873,0.0,109505855.46201846,109518823.21534996,0.0,109518823.21534996,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
38,ptdf_neg,12967.753331500106,0.0,109505855.46151333,109518823.21484482,0.0,109518823.21484482,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
39,ptdf_pos,19982.779909069883,0.0,109505855.46201791,109525838.24192698,0.0,109525838.24192698,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
40,ptdf_neg,17639.811105103698,0.0,109505855.4620186,109523495.2731237,0.0,109523495.2731237,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
41,ptdf_pos,15844.866792863002,0.0,109505855.46201889,109521700.32881175,0.0,109521700.32881175,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
42,ptdf_neg,12967.753331499873,0.0,109505855.46201882,109518823.21535031,0.0,109518823.21535031,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
43,ptdf_pos,55458.45707446151,0.0,109505855.46201935,109561313.91909382,0.0,109561313.91909382,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
44,ptdf_neg,48153.792965183966,0.0,109505855.46201849,109554009.25498368,0.0,109554009.25498368,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
45,ptdf_pos,88876.7482434446,0.0,109505855.46201894,109594732.21026239,0.0,109594732.21026239,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
46,ptdf_neg,14207.797866252717,0.0,109505855.46201882,109520063.25988507,0.0,109520063.25988507,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
47,ptdf_pos,14959.176708211424,0.0,109505855.46201873,109520814.63872693,0.0,109520814.63872693,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
48,ptdf_neg,12967.753331499873,0.0,109505855.46201916,109518823.21535066,0.0,109518823.21535066,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
49,ptdf_pos,58940.55999748828,0.0,109505855.46201853,109564796.02201602,0.0,109564796.02201602,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
50,ptdf_neg,12967.753331499873,0.0,109505855.46201876,109518823.21535026,0.0,109518823.21535026,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
51,ptdf_pos,59163.55913361092,0.0,109505855.46201012,109565019.02114372,0.0,109565019.02114372,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
52,ptdf_neg,12967.753331500106,0.0,109505855.462013,109518823.2153445,0.0,109518823.2153445,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
53,ptdf_pos,13507.796587366143,0.0,109505855.46201968,109519363.25860704,0.0,109519363.25860704,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
54,ptdf_neg,17323.795618263073,0.0,109505855.46202138,109523179.25763965,0.0,109523179.25763965,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
55,ptdf_pos,16162.745735245757,0.0,109505855.46201901,109522018.20775425,0.0,109522018.20775425,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
56,ptdf_neg,88537.8542831717,0.0,109505855.4620184,109594393.31630157,0.0,109594393.31630157,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
57,ptdf_pos,13507.796587366143,0.0,109505855.46201968,109519363.25860704,0.0,109519363.25860704,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
58,ptdf_neg,13507.796587366143,0.0,109505855.46201968,109519363.25860704,0.0,109519363.25860704,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
59,ptdf_pos,13507.796587366143,0.0,109505855.46201968,109519363.25860704,0.0,109519363.25860704,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
60,ptdf_neg,13507.796587366143,0.0,109505855.46201968,109519363.25860704,0.0,109519363.25860704,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
61,ptdf_pos,12967.753331499873,0.0,109505855.4620188,109518823.2153503,0.0,109518823.2153503,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
62,ptdf_neg,60706.58886997728,0.0,109505855.462019,109566562.05088897,0.0,109566562.05088897,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
63,ptdf_pos,13507.796587366143,0.0,109505855.46201968,109519363.25860704,0.0,109519363.25860704,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
64,ptdf_neg,13507.796587366143,0.0,109505855.46201968,109519363.25860704,0.0,109519363.25860704,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
65,ptdf_pos,154845.2900143331,0.0,109505855.46201871,109660700.75203304,0.0,109660700.75203304,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
66,ptdf_neg,13191.762511160923,0.0,109505855.462019,109519047.22453016,0.0,109519047.22453016,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
67,ptdf_pos,79875.24096248671,0.0,109505855.46200286,109585730.70296535,0.0,109585730.70296535,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
68,ptdf_neg,12967.753331500106,0.0,109505855.46201913,109518823.21535063,0.0,109518823.21535063,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
69,ptdf_pos,12967.75333149964,0.0,109505855.46201846,109518823.21534996,0.0,109518823.21534996,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
70,ptdf_neg,87879.2050322853,0.0,109505855.46201916,109593734.66705145,0.0,109593734.66705145,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
71,ptdf_pos,74705.73307652771,0.0,109505855.4620192,109580561.19509573,0.0,109580561.19509573,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
72,ptdf_neg,58940.559997488745,0.0,109505855.46201907,109564796.02201656,0.0,109564796.02201656,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
73,ptdf_pos,120805.50256080412,0.0,109505855.46201941,109626660.96458022,0.0,109626660.96458022,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
74,ptdf_neg,90726.35707945887,0.0,109505855.46201853,109596581.819098,0.0,109596581.819098,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
75,ptdf_pos,13489.992440246975,0.0,109505855.46201308,109519345.45445333,0.0,109519345.45445333,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
76,ptdf_neg,62547.7709856676,0.0,109505855.46200667,109568403.23299234,0.0,109568403.23299234,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
77,ptdf_pos,104366.18509469158,0.0,109505855.46201614,109610221.64711082,0.0,109610221.64711082,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
78,ptdf_neg,88287.40550453775,0.0,109505855.46201865,109594142.8675232,0.0,109594142.8675232,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
79,ptdf_pos,13586.315803300124,0.0,109505855.46201904,109519441.77782235,0.0,109519441.77782235,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
80,ptdf_neg,12967.753331499873,0.0,109505855.46201953,109518823.21535103,0.0,109518823.21535103,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
1,ptdf_pos,-2504047.8363894,36654.14064663893,125259330.5812936,122755282.74490419,2529135704.6180863,2651890987.3629904,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
2,ptdf_neg,-2255720.290363605,33212.789120478825,125259330.58127977,123003610.29091616,2291682449.313039,2414686059.603955,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
3,ptdf_pos,-2369380.145709617,33212.78912617349,125259330.58098523,122889950.43527561,2291682449.705971,2414572400.1412463,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
4,ptdf_neg,-2487973.887944303,36654.140646601096,125259330.58136247,122771356.69341817,2529135704.6154757,2651907061.3088937,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
5,ptdf_pos,-2351384.4324831483,33146.48341837851,125259330.58128016,122907946.148797,2287107355.8681173,2410015302.0169144,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
6,ptdf_neg,-2356262.2452472546,36701.80504775374,125259330.58125392,122903068.33600666,2532424548.295008,2655327616.631015,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
7,ptdf_pos,-5881357.818229419,88984.36562789025,125259330.58127768,119377972.76304826,6139921228.324428,6259299201.087476,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
8,ptdf_neg,-4186970.757432265,64012.18171514259,125259330.58127964,121072359.82384737,4416840538.344839,4537912898.168687,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
9,ptdf_pos,-5862925.245180752,89244.60951358518,125259330.5812798,119396405.33609904,6157878056.437377,6277274461.773476,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
10,ptdf_neg,-4152940.9224268487,107169.8978271285,125259330.5810016,121106389.65857475,7394722950.071867,7515829339.730442,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
11,ptdf_pos,-2331771.977134352,33130.66101986924,125259330.58127868,122927558.60414433,2286015610.370978,2408943168.9751225,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
12,ptdf_neg,-7287704.278157109,88125.60785273151,125259330.5812879,117971626.30313079,6080666941.838474,6198638568.141605,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
13,ptdf_pos,-2359707.4362355447,33112.9620459847,125259330.58127713,122899623.14504158,2284794381.172944,2407694004.3179855,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
14,ptdf_neg,-3546166.220392862,66774.3384321076,125259330.58127962,121713164.36088675,4607429351.815425,4729142516.1763115,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
15,ptdf_pos,-2344201.653110062,33130.66101984416,125259330.58127952,122915128.92816946,2286015610.3692474,2408930739.2974167,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
16,ptdf_neg,-2480805.73990561,36754.03412426167,125259330.58127837,122778524.84137276,2536028354.574055,2658806879.415428,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
17,ptdf_pos,-2369857.377217675,33212.789120467336,125259330.58127919,122889473.20406151,2291682449.3122463,2414571922.516308,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
18,ptdf_neg,-2506481.788944356,36654.14064663667,125259330.58128002,122752848.79233566,2529135704.61793,2651888553.4102654,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
19,ptdf_pos,-2492926.2617286434,36654.14064664029,125259330.58128949,122766404.31956084,2529135704.6181803,2651902108.9377413,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
20,ptdf_neg,-2366028.0363562824,33212.78912045305,125259330.58120465,122893302.54484837,2291682449.3112607,2414575751.856109,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
21,ptdf_pos,-2366436.634190368,33212.78912047312,125259330.5812775,122892893.94708714,2291682449.3126454,2414575343.2597327,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
22,ptdf_neg,-2477538.037572055,36671.851393559,125259330.58127862,122781792.54370657,2530357746.155571,2653139538.6992774,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
23,ptdf_pos,-2476020.224219611,36654.14064659749,125259330.57986635,122783310.35564674,2529135704.6152267,2651919014.9708734,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
24,ptdf_neg,-2369945.796711105,33212.78911963778,125259330.5801739,122889384.7834628,2291682449.255007,2414571834.03847,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
25,ptdf_pos,-2504898.097126528,36671.85138964538,125259330.58126993,122754432.4841434,2530357745.8855314,2653112178.3696747,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
26,ptdf_neg,-2361685.3380154963,33112.962045978544,125259330.58125645,122897645.24324095,2284794381.1725197,2407692026.4157605,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
27,ptdf_pos,-2363840.956606398,33212.78911883643,125259330.5812817,122895489.6246753,2291682449.1997137,2414577938.824389,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
28,ptdf_neg,-2503039.1272143475,36654.14062566029,125259330.58127037,122756291.45405602,2529135703.1705604,2651891994.6246166,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
29,ptdf_pos,-2369945.7966955528,33212.7891192333,125259330.58126378,122889384.78456822,2291682449.2270975,2414571834.011666,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
30,ptdf_neg,-2502973.016539628,36654.140646641325,125259330.5812789,122756357.56473927,2529135704.6182513,2651892062.1829906,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
31,ptdf_pos,-2499724.9198101247,36654.14064664184,125259330.58087246,122759605.66106233,2529135704.618287,2651895310.2793493,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
32,ptdf_neg,-2348284.498190103,33212.78911984639,125259330.58124448,122911046.08305438,2291682449.269401,2414593495.3524556,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
33,ptdf_pos,-7255774.828390975,101389.89192144372,125259330.58128016,118003555.75288919,6995902542.579617,7113906098.332506,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
34,ptdf_neg,-7319061.790237818,88125.60785271654,125259330.58126646,117940268.79102865,6080666941.837441,6198607210.62847,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
35,ptdf_pos,-7206513.496027639,101348.80055606156,125259330.58128059,118052817.08525296,6993067238.368247,7111120055.4535,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
36,ptdf_neg,-8543885.757504895,107167.68350508068,125259330.58127998,116715444.82377508,7394570161.850567,7511285606.674342,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
37,ptdf_pos,-7291045.34223965,88125.60785273052,125259330.58127756,117968285.23903792,6080666941.838406,6198635227.077443,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
38,ptdf_neg,-8837506.282643788,107208.77487043772,125259330.58128056,116421824.29863676,7397405466.060203,7513827290.358839,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
39,ptdf_pos,-2998106.694779037,46184.62495932599,125259330.58128123,122261223.88650219,3186739122.1934934,3309000346.0799956,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
40,ptdf_neg,-2333132.5046804887,33212.78912047063,125259330.58127983,122926198.07659934,2291682449.312474,2414608647.389073,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
41,ptdf_pos,-2366010.5708822645,33212.78912047503,125259330.58129402,122893320.01041175,2291682449.312777,2414575769.323189,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
42,ptdf_neg,-2503824.164932657,36671.85139354454,125259330.58123778,122755506.41630512,2530357746.154573,2653113252.570878,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
43,ptdf_pos,-2320619.2622581,36754.034124278434,125259330.58121204,122938711.31895395,2536028354.575212,2658967065.894166,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
44,ptdf_neg,-2354280.481033818,33198.311734484625,125259330.58126354,122905050.10022973,2290683509.679439,2413588559.779669,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
45,ptdf_pos,-5155310.7987139225,77398.05268664965,125259330.58128196,120104019.78256804,5340465635.378826,5460569655.161394,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
46,ptdf_neg,-5161309.24822583,77689.69367011465,125259331.66001798,120098022.41179216,5360588863.23791,5480686885.649702,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
47,ptdf_pos,-2367580.7955905106,33130.661019858635,125259330.58122124,122891749.78563073,2286015610.370246,2408907360.1558766,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
48,ptdf_neg,-2503042.4498729417,36687.684316848245,125259330.58123395,122756288.13136101,2531450217.862529,2654206505.99389,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
49,ptdf_pos,-2495980.9693230027,36654.14064641709,125259330.58123034,122763349.61190733,2529135704.602779,2651899054.2146864,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
50,ptdf_neg,-2369655.4612312964,33212.78912044529,125259330.5812795,122889675.12004821,2291682449.310725,2414572124.4307733,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
51,ptdf_pos,-2369945.7967423005,33212.78912033008,125259330.58129895,122889384.78455664,2291682449.302776,2414571834.0873327,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
52,ptdf_neg,-2468221.7879355103,36671.851393223056,125259330.58127092,122791108.79333541,2530357746.132391,2653148854.9257264,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
53,ptdf_pos,-5155310.7987139225,77398.05268664965,125259330.58128196,120104019.78256804,5340465635.378826,5460569655.161394,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
54,ptdf_neg,-5100388.479140683,77398.0526379708,125259330.58118854,120158942.10204786,5340465632.019985,5460624574.122033,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
55,ptdf_pos,-5881357.818228303,88984.3656278865,125259330.58127902,119377972.76305072,6139921228.324168,6259299201.087219,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
56,ptdf_neg,-2509851.906069957,36754.03412425045,125259330.58128159,122749478.67521162,2536028354.5732813,2658777833.2484927,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
57,ptdf_pos,-5155310.7987139225,77398.05268664965,125259330.58128196,120104019.78256804,5340465635.378826,5460569655.161394,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
58,ptdf_neg,-5155310.7987139225,77398.05268664965,125259330.58128196,120104019.78256804,5340465635.378826,5460569655.161394,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
59,ptdf_pos,-5155310.7987139225,77398.05268664965,125259330.58128196,120104019.78256804,5340465635.378826,5460569655.161394,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
60,ptdf_neg,-5155310.7987139225,77398.05268664965,125259330.58128196,120104019.78256804,5340465635.378826,5460569655.161394,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
61,ptdf_pos,-2480622.046437622,36654.14064663144,125259330.58130242,122778708.5348648,2529135704.617569,2651914413.152434,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
62,ptdf_neg,-2367096.68724801,33212.789097821034,125259330.57980438,122892233.89255637,2291682447.7496514,2414574681.6422076,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
63,ptdf_pos,-5155310.7987139225,77398.05268664965,125259330.58128196,120104019.78256804,5340465635.378826,5460569655.161394,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
64,ptdf_neg,-5155310.7987139225,77398.05268664965,125259330.58128196,120104019.78256804,5340465635.378826,5460569655.161394,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
65,ptdf_pos,-2510177.5713679343,36739.547108196566,125259330.58129315,122749153.00992522,2535028750.4655633,2657777903.4754887,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
66,ptdf_neg,-2367567.6533987923,33181.75073296847,125259330.58127886,122891762.92788006,2289540800.5748243,2412432563.5027046,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
67,ptdf_pos,-2369666.640446419,33212.78912048071,125259330.58127874,122889663.94083232,2291682449.313169,2414572113.254001,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
68,ptdf_neg,-2423212.197142935,36654.14064662098,125259330.58126901,122836118.38412608,2529135704.6168475,2651971823.0009737,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
69,ptdf_pos,-2508146.030140134,36739.54710820331,125259330.58119145,122751184.55105132,2535028750.4660287,2657779935.01708,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
70,ptdf_neg,-2346448.63264982,33160.59476267721,125259330.58128065,122912881.94863082,2288081038.6247277,2410993920.5733585,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
71,ptdf_pos,-2503282.859777675,36654.140646641084,125259330.58122025,122756047.72144258,2529135704.6182346,2651891752.3396773,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
72,ptdf_neg,-2251343.753032456,33146.48341839563,125259330.55816546,123007986.805133,2287107355.869299,2410115342.674432,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
