run_id,weight_type,capacity_market_cost_countrywide,redispatch_cost_countrywide,grid_shedding_countrywide_mwh,capacity_market_cost_split,redispatch_cost_split,grid_shedding_split_mwh,delta_capacity_market_cost,delta_redispatch_cost,delta_cost_excluding_grid_shedding,avoided_grid_shedding_mwh,break_even_voll_eur_per_mwh,case_study,scenario,sigma,design_order,design_label
43,ptdf_pos,901947890.1234603,-171817802.7505712,3997380.687965678,892239163.3023847,-15470245.542085096,324253.25263593096,-9708726.821075559,156347557.20848608,146638830.38741052,3673127.435329747,39.922064499307616,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
44,ptdf_neg,901947890.1234603,-165875217.78274786,3856826.974432274,892239163.3023847,-24333582.3204758,516343.8897916538,-9708726.821075559,141541635.46227205,131832908.64119649,3340483.08464062,39.465222634222535,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
45,ptdf_pos,901947890.1234603,-169037432.30841464,3934875.046426088,892239163.3023846,-9392095.879821807,195336.1596102894,-9708726.821075678,159645336.42859283,149936609.60751715,3739538.8868157985,40.094945966770666,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
46,ptdf_neg,901947890.1234603,-145612653.67235613,3228816.8596255034,892239163.3023847,-6129195.350576311,129800.18708591563,-9708726.821075559,139483458.32177982,129774731.50070426,3099016.6725395876,41.8760998127694,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
47,ptdf_pos,901947890.1234603,-154031030.77127206,3450151.04879607,892239163.3023847,-9200276.8268404,213123.12454514392,-9708726.821075559,144830753.94443166,135122027.1233561,3237027.924250926,41.742620170514726,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
48,ptdf_neg,901947890.1234603,-141041645.42499804,3075652.263613895,892239163.3023847,-14164927.124998825,298029.7337851706,-9708726.821075559,126876718.29999922,117167991.47892366,2777622.5298287245,42.18283449988741,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
49,ptdf_pos,901947890.1249557,-250304399.098222,5855418.143189471,892239163.3023847,-17794434.71900478,371654.87647616246,-9708726.82257092,232509964.3792172,222801237.5566463,5483763.266713309,40.62925890857832,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
50,ptdf_neg,901947890.1259867,-109036812.4964698,2299781.1788090263,892239163.3023847,-7342804.928147331,154830.98827664426,-9708726.823601961,101694007.56832246,91985280.7447205,2144950.190532382,42.884576597971964,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
51,ptdf_pos,901947890.1259087,-109632677.65752344,2299796.734717948,892239163.3023847,-7378138.571111515,154464.73145506746,-9708726.823523998,102254539.08641192,92545812.26288792,2145332.0032628803,43.13822388429067,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
52,ptdf_neg,901947890.1257279,-251420902.92368007,5855040.252480352,892239163.3023847,-17685429.900523663,369619.6248935501,-9708726.823343158,233735473.0231564,224026746.19981325,5485420.6275868025,40.84039518740957,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
53,ptdf_pos,901947890.1234603,-152081171.4855709,3378822.7363963923,892239163.3023847,-8061270.061431974,167657.73641444283,-9708726.821075559,144019901.42413893,134311174.60306337,3211164.9999819496,41.82630746281127,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
54,ptdf_neg,901947890.1257403,-150999665.446849,3378919.5318531957,892239163.3023847,-3795506.318224475,78938.67752982763,-9708726.823355556,147204159.1286245,137495432.30526894,3299980.854323368,41.66552424846149,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
55,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,892239163.3023847,-39061897.56558803,813263.7802676046,-9708726.821075559,213530126.94715866,203821400.1260831,5041349.862528079,40.429925651673194,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
56,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,892239163.3023847,-2980753.4146865383,65187.666863995895,-9708726.821075559,106627410.3656995,96918683.54462394,2234601.11303828,43.371804918170945,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
57,ptdf_pos,901947890.1234603,-152081171.4855709,3378822.7363963923,892239163.3023846,-6510010.626368806,135394.75012416122,-9708726.821075678,145571160.8592021,135862434.0381264,3243427.986272231,41.888531089070725,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
58,ptdf_neg,901947890.1234603,-152081171.4855709,3378822.7363963923,892239163.3023846,-6510010.626368806,135394.75012416122,-9708726.821075678,145571160.8592021,135862434.0381264,3243427.986272231,41.888531089070725,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
59,ptdf_pos,901947890.1234603,-152081171.4855709,3378822.7363963923,892239163.3023846,-6510010.626368806,135394.75012416122,-9708726.821075678,145571160.8592021,135862434.0381264,3243427.986272231,41.888531089070725,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
60,ptdf_neg,901947890.1234603,-152081171.4855709,3378822.7363963923,892239163.3023846,-6510010.626368806,135394.75012416122,-9708726.821075678,145571160.8592021,135862434.0381264,3243427.986272231,41.888531089070725,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
61,ptdf_pos,901947890.1234579,-253367540.50750256,5855522.236560863,892239163.3023847,-17845707.366626948,372726.9727641599,-9708726.821073174,235521833.1408756,225813106.31980243,5482795.263796704,41.185763001376834,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
62,ptdf_neg,901947890.1256919,-109129356.2869491,2299781.177990528,892239163.3023847,-7277567.8831790835,153230.20938100154,-9708726.823307157,101851788.40377001,92143061.58046286,2146550.9686095263,42.92610002181801,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
63,ptdf_pos,901947890.1234603,-152081171.4855709,3378822.7363963923,892239163.3023846,-6510010.626368806,135394.75012416122,-9708726.821075678,145571160.8592021,135862434.0381264,3243427.986272231,41.888531089070725,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
64,ptdf_neg,901947890.1234603,-152081171.4855709,3378822.7363963923,892239163.3023846,-6510010.626368806,135394.75012416122,-9708726.821075678,145571160.8592021,135862434.0381264,3243427.986272231,41.888531089070725,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
65,ptdf_pos,901947890.1234602,-142034217.85123032,3105585.5946071623,892239163.3023847,-14869724.03949295,310394.5792669232,-9708726.82107544,127164493.81173737,117455766.99066193,2795191.0153402393,42.020658461641794,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
66,ptdf_neg,901947890.1234603,-230536866.4360021,5340915.173909581,892239163.3023847,-28272682.413379803,602339.2575755008,-9708726.821075559,202264184.0226223,192555457.20154673,4738575.9163340805,40.63572275750602,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
67,ptdf_pos,901947890.1397864,-109631252.33137745,2299783.8937742976,892239163.3023847,-7069982.791189969,150492.86475764614,-9708726.837401628,102561269.54018748,92852542.70278585,2149291.029016651,43.20147502093654,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
68,ptdf_neg,901947890.1234603,-252267725.71030527,5855627.337925776,892239163.3023847,-34084995.494730085,712950.3113333468,-9708726.821075559,218182730.2155752,208474003.39449963,5142677.026592429,40.538031518700265,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
69,ptdf_pos,901947890.125683,-116441944.54533142,2492681.88187474,892239163.3023847,-14571432.161664218,303250.41003755,-9708726.823298216,101870512.3836672,92161785.56036898,2189431.47183719,42.09393477067105,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
70,ptdf_neg,901947890.1234603,-235500966.61628437,5449130.334577864,892239163.3023847,-21730686.505826563,460001.13654137903,-9708726.821075559,213770280.1104578,204061553.28938225,4989129.198036485,40.901236506301025,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
71,ptdf_pos,901947890.1234603,-252267725.71030527,5855627.337925776,892239163.3023847,-33111129.68214339,696333.4723524534,-9708726.821075559,219156596.02816188,209447869.20708632,5159293.865573322,40.59622782968025,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
72,ptdf_neg,901947890.0783653,-109683422.19345576,2299781.1751178536,892239163.3023847,-7241044.475038946,151901.94392946988,-9708726.775980592,102442377.71841681,92733650.94243622,2147879.231188384,43.17451819259331,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
73,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,892239163.3023847,-18058666.920650616,376440.0439970512,-9708726.821075559,234533357.5920961,224824630.77102053,5478173.598798633,41.040070511880955,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
74,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,892239163.3023847,-6949499.529230639,150171.8110277066,-9708726.821075559,102658664.2511554,92949937.43007985,2149616.9688745695,43.24023245813124,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
75,ptdf_pos,901947890.1234603,-109608163.78038605,2299788.779902276,892239163.3023847,-24392313.720183466,514121.99880629696,-9708726.821075559,85215850.06020258,75507123.23912703,1785666.7810959793,42.28511390730101,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
76,ptdf_neg,901947890.1234603,-252592024.5127467,5854613.642795684,892239163.3023847,-13961640.292611688,294412.57982112444,-9708726.821075559,238630384.220135,228921657.39905944,5560201.062974559,41.17147110442666,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
77,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,892239163.3023847,-14946521.86012128,329696.5676460488,-9708726.821075559,237645502.6526254,227936775.83154985,5524917.075149635,41.256144251789785,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
78,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,892239163.3023847,-6999105.20172292,151909.2243330111,-9708726.821075559,102609058.57866313,92900331.75758757,2147879.555569265,43.252114168462136,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
79,ptdf_pos,901947890.1234603,-109608163.78038605,2299788.779902276,892239163.3023847,-16579081.785168916,346769.4698031152,-9708726.821075559,93029081.99521713,83320355.17414157,1953019.310099161,42.662330445627354,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
80,ptdf_neg,901947890.1234603,-252592024.5127467,5854613.642795684,892239163.3023847,-13290792.91186674,287379.2710633186,-9708726.821075559,239301231.60087997,229592504.7798044,5567234.371732365,41.239956763013325,Case Study 1,nl34_z3_sigma75,0.75,4,$\sigma=0.75$
1,ptdf_pos,901947890.1234603,-252267725.71030527,5855627.337925776,879416837.2416033,-51406129.10630596,1070855.393018538,-22531052.881857038,200861596.60399932,178330543.72214228,4784771.944907238,37.27043749952425,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
2,ptdf_neg,901947890.1234603,-109661440.52359007,2299781.1788153555,879416837.2416099,-24726978.21047747,519069.9769572379,-22531052.88185036,84934462.3131126,62403409.43126224,1780711.2018581177,35.04409326236966,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
3,ptdf_pos,901947890.1234603,-109608163.78038605,2299788.779902276,879416837.2416033,-24742588.933498085,516676.0927572164,-22531052.881857038,84865574.84688796,62334521.96503092,1783112.6871450597,34.95826282568528,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
4,ptdf_neg,901947890.1234603,-252592024.5127467,5854613.642795684,879416837.2416099,-88383277.61794612,1863918.4837562025,-22531052.88185036,164208746.89480057,141677694.0129502,3990695.1590394815,35.50200863927942,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
5,ptdf_pos,901947890.1234602,-192244099.4379873,4437112.747945716,879416837.2416033,-58259599.87082797,1258702.886763394,-22531052.88185692,133984499.56715932,111453446.6853024,3178409.861182322,35.0657880994125,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
6,ptdf_neg,901947890.1234603,-114037592.38612144,2413196.355366999,879416837.2416033,-41565511.50703269,867048.0498734645,-22531052.881857038,72472080.87908874,49941027.99723171,1546148.3054935343,32.30028310983428,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
7,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,879416837.2416099,-61158439.03213751,1290762.3644604762,-22531052.88185036,191433585.48060918,168902532.59875882,4563851.278335208,37.0087722622659,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
8,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,879416837.2416033,-24157299.678806275,503385.4809844882,-22531052.881857038,85450864.10157977,62919811.21972273,1796403.2989177878,35.02543736010042,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
9,ptdf_pos,901947890.1234603,-109608163.78038605,2299788.779902276,879416837.2416033,-24663574.65382853,512951.3174522014,-22531052.881857038,84944589.12655751,62413536.24470048,1786837.4624500747,34.92961030664777,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
10,ptdf_neg,901947890.1234603,-252592024.5127467,5854613.642795684,879416837.2416099,-53077213.8887752,1143445.351857738,-22531052.88185036,199514810.6239715,176983757.74212113,4711168.290937945,37.56685111048866,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
11,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,879416837.2416099,-55229447.95545548,1161297.216707904,-22531052.88185036,197362576.5572912,174831523.67544085,4693316.42608778,37.25116906749363,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
12,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,879416837.2416033,-54348900.555345714,1135368.7896629905,-22531052.881857038,55259263.22504033,32728210.343183294,1164419.9902392856,28.10687777393595,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
13,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,879416837.2416099,-53099053.46939412,1144682.2495572842,-22531052.88185036,199492971.04335257,176961918.1615022,4709931.393238399,37.572079800472174,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
14,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,879416837.2416033,-54348900.555345714,1135368.7896629905,-22531052.881857038,55259263.22504033,32728210.343183294,1164419.9902392856,28.10687777393595,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
15,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,879416837.2416099,-52787108.54835403,1142094.550181278,-22531052.88185036,199804915.96439266,177273863.0825423,4712519.092614406,37.61764347233541,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
16,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,879416837.2416033,-41185730.73621216,859007.3728167863,-22531052.881857038,68422433.0441739,45891380.16231686,1440781.40708549,31.85172985758405,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
17,ptdf_pos,901947890.1234603,-109661440.52359007,2299781.1788153555,879416837.2416099,-24871093.214538723,519069.9769572379,-22531052.88185036,84790347.30905135,62259294.42720099,1780711.2018581177,34.963162113112624,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
18,ptdf_neg,901947890.0922732,-248355248.0842179,5854501.114315013,879416837.2416033,-56056931.76931912,1168912.244083013,-22531052.85066998,192298316.3148988,169767263.4642288,4685588.870232001,36.23178818414408,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
19,ptdf_pos,901947890.1234603,-252267725.71030527,5855627.337925776,879416837.2416033,-57054466.372719824,1189410.9592469176,-22531052.881857038,195213259.33758545,172682206.4557284,4666216.378678858,37.006900761130105,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
20,ptdf_neg,901947890.1234603,-109661440.52359007,2299781.1788153555,879416837.2416099,-27221246.37441513,571288.4375083946,-22531052.88185036,82440194.14917494,59909141.26732458,1728492.741306961,34.65975866466505,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
21,ptdf_pos,901947890.1234603,-109661440.52359007,2299781.1788153555,879416837.2416099,-24715453.490683973,516996.6700424566,-22531052.88185036,84945987.0329061,62414934.15105574,1782784.508772899,35.00980283591106,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
22,ptdf_neg,901947890.1243336,-250116647.5809728,5855241.238815832,879416837.2416033,-56681407.96352965,1184321.769941592,-22531052.882730365,193435239.61744314,170904186.73471278,4670919.46887424,36.588981649881276,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
23,ptdf_pos,901947890.1234603,-252267725.71030527,5855627.337925776,879416837.2416033,-52484829.366259575,1093866.7295095862,-22531052.881857038,199782896.3440457,177251843.46218866,4761760.608416189,37.22401398106917,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
24,ptdf_neg,901947890.1234603,-109661440.52359007,2299781.1788153555,879416837.2416099,-24803363.736979425,518167.0764776973,-22531052.88185036,84858076.78661065,62327023.904760286,1781614.1023376582,34.98345900101538,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
25,ptdf_pos,901947890.1257234,-186705030.01553205,4302009.385086898,879416837.2416099,-42479543.71776375,886865.6390455862,-22531052.88411343,144225486.2977683,121694433.41365486,3415143.7460413114,35.63376609102262,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
26,ptdf_neg,901947890.1234603,-125814224.7175362,2714973.980226984,879416837.2416033,-34911397.739842445,728821.9366208896,-22531052.881857038,90902826.97769375,68371774.09583671,1986152.043606094,34.424239733278256,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
27,ptdf_pos,901947890.1234597,-109160366.73111564,2299788.763128476,879416837.2416099,-24785138.62799886,516548.66632800095,-22531052.881849766,84375228.10311678,61844175.221267015,1783240.0968004754,34.680789946473865,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
28,ptdf_neg,901947890.1234603,-252267725.71030527,5855627.337925776,879416837.2416033,-51482194.799355686,1076518.222643059,-22531052.881857038,200785530.9109496,178254478.02909255,4779109.115282717,37.29868344270846,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
29,ptdf_pos,901947890.123461,-109683474.6151952,2299788.779790829,879416837.2416099,-24868417.99548444,518280.70484503976,-22531052.881851077,84815056.61971076,62284003.73785968,1781508.0749457893,34.961392886055236,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
30,ptdf_neg,901947890.1234603,-252267725.71030527,5855627.337925776,879416837.2416033,-54513399.56701732,1136421.353108789,-22531052.881857038,197754326.14328796,175223273.26143092,4719205.984816987,37.12982095402775,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
31,ptdf_pos,901947890.1296644,-247647105.5194254,5854775.393807115,879416837.2416033,-56063903.68958673,1169210.915180422,-22531052.888061166,191583201.82983866,169052148.9417775,4685564.478626693,36.07935601204778,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
32,ptdf_neg,901947890.1282276,-109796722.81763738,2299781.1778235477,879416837.2416099,-24821131.12466812,518381.3329946199,-22531052.88661766,84975591.69296926,62444538.8063516,1781399.844828928,35.05363435817987,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
33,ptdf_pos,901947890.1234603,-109608163.78038605,2299788.779902276,879416837.2416033,-64294845.37661871,1341230.6190645285,-22531052.881857038,45313318.40376733,22782265.521910295,958558.1608377476,23.767222952855946,Case Study 1,nl34_z3_sigma100,1.0,5,$\sigma=1$
