scenario,case_study,design,sigma,line,bus,ptdf,ptdf_side,capacity_min_mw,capacity_max_mw,rho_investment_total_overload,rho_investment_maximum_overload,rho_investment_redispatch,rho_investment_grid_shedding,runs
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,4,NL0 13,0.059265380060468,positive,0.0,1000.0,-0.08468301275650585,-0.11659796365196527,-0.061730068007340266,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,4,NL0 22,0.2049073932542661,positive,0.0,1000.0,-0.024786040955499043,0.0030900550550525293,-0.05012537764930036,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,4,NL0 5,0.1731074790196586,positive,0.0,1000.0,0.17560469012433122,0.10181025239845533,0.016821116824786823,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,4,NL0 6,0.1367308548993142,positive,0.0,1000.0,0.1103671786710739,-0.0696902805572396,0.2579117825234079,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,4,NL0 7,0.2049073932542661,positive,0.0,1000.0,-0.05022233773405338,-0.024896464561346972,-0.059172554846462506,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,4,NL0 9,0.0902612752669262,positive,0.0,1000.0,0.08011812531109964,-0.08888280585175513,0.17839452355938418,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,5,NL0 13,-0.0592653800604682,negative,0.0,1000.0,0.04045697582991036,0.04864840272659107,-0.061730068007340266,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,5,NL0 22,-0.2049073932542663,negative,0.0,1000.0,-0.14497975689072082,-0.1426594619136572,-0.05012537764930036,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,5,NL0 5,-0.1731074790196587,negative,0.0,1000.0,-0.2008680791159614,-0.15912520461976729,0.016821116824786823,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,5,NL0 6,-0.1367308548993143,negative,0.0,1000.0,0.09277647942705851,0.08088798329716992,0.2579117825234079,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,5,NL0 7,-0.2049073932542663,negative,0.0,1000.0,-0.14495097571699816,-0.15652797073407354,-0.059172554846462506,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,5,NL0 9,-0.0902612752669264,negative,0.0,1000.0,0.02836818751985419,-0.011350777599307983,0.17839452355938418,,80
cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,8,NL0 11,0.0518945787034865,positive,0.0,1000.0,,,0.06304743898794565,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,12,NL0 11,-0.0518945787034864,negative,0.0,1000.0,,,-0.11933484213314342,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,20,NL0 13,0.0592653800604681,positive,0.0,1000.0,0.12824176425238526,0.10265289278650004,0.024586868770960238,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,20,NL0 22,0.2049073932542662,positive,0.0,1000.0,0.19135411679800812,0.18108784426381647,0.23122744413606983,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,20,NL0 5,0.1731074790196587,positive,0.0,1000.0,0.3253175461246112,0.29897464871294566,0.4263205027573076,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,20,NL0 6,0.1367308548993143,positive,0.0,1000.0,0.23652337789806152,0.16374485621814447,0.2739269924566657,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,20,NL0 7,0.2049073932542662,positive,0.0,1000.0,0.06393850318727566,0.11772744961177554,0.2110819125519038,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,20,NL0 9,0.0902612752669264,positive,0.0,1000.0,0.3333100376701547,0.2938708246694922,0.29185305097482833,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,4,NL0 13,0.059265380060468,positive,0.0,1000.0,-0.17932499588936915,-0.049802642608307,0.024586868770960238,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,4,NL0 22,0.2049073932542661,positive,0.0,1000.0,0.20199239465042163,0.19679430511151083,0.23122744413606983,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,4,NL0 5,0.1731074790196586,positive,0.0,1000.0,0.1463011944059772,0.4193674369973565,0.4263205027573076,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,4,NL0 6,0.1367308548993142,positive,0.0,1000.0,0.011020930689788246,0.2843571045637057,0.2739269924566657,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,4,NL0 7,0.2049073932542661,positive,0.0,1000.0,0.13602609495479337,0.12981022318386165,0.2110819125519038,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,4,NL0 9,0.0902612752669262,positive,0.0,1000.0,-0.05465599873145305,0.17038383730287632,0.29185305097482833,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,5,NL0 13,-0.0592653800604682,negative,0.0,1000.0,0.12197601865475373,-0.09706685365989581,0.024586868770960238,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,5,NL0 22,-0.2049073932542663,negative,0.0,1000.0,0.094007359756941,-0.1717724662065087,0.23122744413606983,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,5,NL0 5,-0.1731074790196587,negative,0.0,1000.0,0.36737452366947976,-0.28163022174817176,0.4263205027573076,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,5,NL0 6,-0.1367308548993143,negative,0.0,1000.0,0.2190758590545678,-0.24418271243972398,0.2739269924566657,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,5,NL0 7,-0.2049073932542663,negative,0.0,1000.0,0.06668528027407668,0.0026402365236480965,0.2110819125519038,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,5,NL0 9,-0.0902612752669264,negative,0.0,1000.0,0.23332594559053785,-0.16014174773254838,0.29185305097482833,,80
cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,8,NL0 11,0.0518945787034865,positive,0.0,1000.0,,,-0.11933484213314342,,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,12,NL0 11,-0.0518945787034864,negative,0.0,22.76109772953925,-0.09288693297886504,-0.09288693297886504,-0.1877746143747257,-0.10146241298989196,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,12,NL0 12,-0.3496049747419678,negative,0.0,479.6996774908275,0.1374060003945759,0.1374060003945759,0.5478678203068014,0.490667523649219,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,12,NL0 14,0.4041338693026059,positive,0.0,479.6996774908503,-0.31663721496195496,-0.31663721496195496,0.39985041611692734,0.3645096662230021,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,12,NL0 15,-0.0602920655691064,negative,0.0,479.6996774910031,0.3136473562275039,0.3136473562275039,-0.20021802997568047,-0.6947887337067321,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,12,NL0 19,-0.2564038049304286,negative,0.0,479.699677490944,0.030582165532921757,0.030582165532921757,0.412861607016345,0.4005408196542272,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,12,NL0 2,-0.2338244393894301,negative,0.0,479.6996774908994,0.04785268773278784,0.04785268773278784,0.46672824694283976,0.3930343132150229,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,12,NL0 25,-0.2674852916627739,negative,0.0,479.6996774910086,0.11664406703523088,0.11664406703523088,-0.05479170774365301,0.037549063694284956,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,12,NL0 26,0.2568178633758791,positive,0.0,479.6996774906741,-0.18524393142499443,-0.18524393142499443,0.08530470079112426,0.056057374805595944,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,12,NL0 28,-0.5315626726964157,negative,0.0,479.6996774908434,0.19255619187598108,0.19255619187598108,0.13405024410033814,0.19254489607139477,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,12,NL0 31,-0.2745496521811291,negative,0.0,479.6996774908657,0.12811608584565984,0.12811608584565984,0.02016391845442627,0.1674388988265079,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,14,NL0 12,-0.3803812325533696,negative,0.0,479.6996774908275,0.5774904140247533,0.5774904140247533,0.5478678203068014,0.490667523649219,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,14,NL0 14,-0.2363562655801373,negative,0.0,479.6996774908503,0.41874004437268775,0.41874004437268775,0.39985041611692734,0.3645096662230021,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,14,NL0 19,-0.246483307049037,negative,0.0,479.699677490944,0.4634862276100312,0.4634862276100312,0.412861607016345,0.4005408196542272,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,14,NL0 2,-0.2140445489169543,negative,0.0,479.6996774908994,0.40019604328630265,0.40019604328630265,0.46672824694283976,0.3930343132150229,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,14,NL0 25,-0.5462474063364559,negative,0.0,479.6996774910086,0.21093282976697797,0.21093282976697797,-0.05479170774365301,0.037549063694284956,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,14,NL0 26,-0.1501990200092376,negative,0.0,479.6996774906741,0.0644858257123953,0.0644858257123953,0.08530470079112426,0.056057374805595944,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,14,NL0 28,-0.2739639157957153,negative,0.0,479.6996774908434,0.18785001403176022,0.18785001403176022,0.13405024410033814,0.19254489607139477,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,14,NL0 31,-0.2725526290146342,negative,0.0,479.6996774908657,0.16454154099755525,0.16454154099755525,0.02016391845442627,0.1674388988265079,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 12,-0.0605034004584656,negative,0.0,479.6996774908275,0.38682651383756,0.1706799093564675,0.5478678203068014,0.490667523649219,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 13,0.0592653800604681,positive,0.0,22.761097722358397,-0.02483952908813153,-0.037132210106083634,-0.1764807130353924,-0.23510062616185629,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 14,-0.0636651510613265,negative,0.0,479.6996774908503,0.27445753187868593,0.05261535106023249,0.39985041611692734,0.3645096662230021,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 15,-0.0567889077629214,negative,0.0,479.6996774910031,0.023234210989525668,0.0850700297605034,-0.20021802997568047,-0.6947887337067321,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 19,-0.0593067892686266,negative,0.0,479.699677490944,0.27476886937593686,0.06413731033996052,0.412861607016345,0.4005408196542272,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 2,-0.0590168924623906,negative,0.0,479.6996774908994,0.3077963701116135,0.07481742248395688,0.46672824694283976,0.3930343132150229,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 22,0.2049073932542662,positive,0.0,22.76109773705482,-0.04735641243074568,0.0025459202493909355,-0.08766389997199064,-0.07765977311138031,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 25,-0.059449064639749,negative,0.0,479.6996774910086,0.02892842046165738,0.12152588193673912,-0.05479170774365301,0.037549063694284956,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 26,-0.0655565434278683,negative,0.0,479.6996774906741,-0.021936009207494583,-0.09047696145242541,0.08530470079112426,0.056057374805595944,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 28,-0.0628395580183967,negative,0.0,479.6996774908434,0.060933358909707164,0.16872730649236092,0.13405024410033814,0.19254489607139477,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 31,-0.0595397640683335,negative,0.0,479.6996774908657,0.1388706686693848,0.1928687232148954,0.02016391845442627,0.1674388988265079,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 4,-0.0686904286745871,negative,0.0,479.69967749107786,0.13508358674438445,0.03992561216204788,-0.16053578978316196,0.08976027714115367,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 5,0.1731074790196587,positive,0.0,22.761097723486607,-0.08792703170669978,0.03740595061285712,-0.059473723156985736,-0.013526918236833224,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 6,0.1367308548993143,positive,0.0,22.761097722291773,0.03668106462144362,0.07908363453795618,-0.022762537891857244,-0.1123385441481945,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 7,0.2049073932542662,positive,0.0,22.76129772651125,-0.036408053371423714,-0.06745644622983703,0.035649433340388344,-0.013984222160577457,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,20,NL0 9,0.0902612752669264,positive,0.0,22.76109772235052,-0.0008238064158480246,-0.09861529125277593,-0.07205969138336521,-0.09872437862811226,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,23,NL0 12,0.1201355415571829,positive,0.0,479.6996774908275,0.6290899865439539,0.6290899865439539,0.5478678203068014,0.490667523649219,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,23,NL0 14,0.074648235864053,positive,0.0,479.6996774908503,0.5580298486190197,0.5580298486190197,0.39985041611692734,0.3645096662230021,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,23,NL0 19,0.4685014839524895,positive,0.0,479.699677490944,0.715452135583357,0.715452135583357,0.412861607016345,0.4005408196542272,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,23,NL0 2,-0.1992675371058035,negative,0.0,479.6996774908994,0.43867937732359763,0.43867937732359763,0.46672824694283976,0.3930343132150229,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,23,NL0 25,0.0828747412349186,positive,0.0,479.6996774910086,0.09116085835480482,0.09116085835480482,-0.05479170774365301,0.037549063694284956,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,23,NL0 28,0.0865258340173942,positive,0.0,479.6996774908434,0.12164827900609103,0.12164827900609103,0.13405024410033814,0.19254489607139477,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,23,NL0 31,0.2015049385942725,positive,0.0,479.6996774908657,0.21068480013684196,0.21068480013684196,0.02016391845442627,0.1674388988265079,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 12,-0.0605034004584659,negative,0.0,479.6996774908275,0.19918625117329325,0.33601739764723526,0.5478678203068014,0.490667523649219,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 13,0.059265380060468,positive,0.0,22.761097722358397,0.06588607789036659,-0.06123195370663748,-0.1764807130353924,-0.23510062616185629,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 14,-0.0636651510613267,negative,0.0,479.6996774908503,0.1277453800583437,0.24352210065506402,0.39985041611692734,0.3645096662230021,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 15,-0.0567889077629216,negative,0.0,479.6996774910031,-0.02140841466368876,0.04781082059089335,-0.20021802997568047,-0.6947887337067321,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 19,-0.0593067892686268,negative,0.0,479.699677490944,0.25554853746319367,0.42132720452021855,0.412861607016345,0.4005408196542272,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 2,-0.0590168924623907,negative,0.0,479.6996774908994,0.28538456873125667,0.44091264536257774,0.46672824694283976,0.3930343132150229,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 22,0.2049073932542661,positive,0.0,22.76109773705482,-0.16999912827048197,-0.16575425024437412,-0.08766389997199064,-0.07765977311138031,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 25,-0.0594490646397492,negative,0.0,479.6996774910086,-0.24959376342851203,-0.24689924463894083,-0.05479170774365301,0.037549063694284956,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 26,-0.0655565434278686,negative,0.0,479.6996774906741,0.11942798226064123,0.16818297706378668,0.08530470079112426,0.056057374805595944,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 28,-0.062839558018397,negative,0.0,479.6996774908434,-0.13892642834401123,-0.138933763661389,0.13405024410033814,0.19254489607139477,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 31,-0.0595397640683337,negative,0.0,479.6996774908657,-0.1821186580997079,-0.20364734233133994,0.02016391845442627,0.1674388988265079,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 4,-0.0686904286745873,negative,0.0,479.69967749107786,-0.03372520568095471,0.019503671704927922,-0.16053578978316196,0.08976027714115367,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 5,0.1731074790196586,positive,0.0,22.761097723486607,-0.16017288830298843,-0.16985203912073119,-0.059473723156985736,-0.013526918236833224,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 6,0.1367308548993142,positive,0.0,22.761097722291773,-0.19497968354019066,-0.1812014943355811,-0.022762537891857244,-0.1123385441481945,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 7,0.2049073932542661,positive,0.0,22.76129772651125,0.08871129736635666,0.0060797401295691715,0.035649433340388344,-0.013984222160577457,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,4,NL0 9,0.0902612752669262,positive,0.0,22.76109772235052,0.11268672393172238,0.028834408646365505,-0.07205969138336521,-0.09872437862811226,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 12,0.0605034004584656,positive,0.0,479.6996774908275,0.16287775853551476,-0.35974947128800533,0.5478678203068014,0.490667523649219,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 13,-0.0592653800604682,negative,0.0,22.761097722358397,-0.19458209510781213,-0.06516249798353956,-0.1764807130353924,-0.23510062616185629,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 14,0.0636651510613264,positive,0.0,479.6996774908503,0.24876440047284906,-0.3808562948160748,0.39985041611692734,0.3645096662230021,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 15,0.0567889077629213,positive,0.0,479.6996774910031,0.1845927514312892,0.0980528983448788,-0.20021802997568047,-0.6947887337067321,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 19,0.0593067892686265,positive,0.0,479.699677490944,0.10214730472017604,-0.4635055755166296,0.412861607016345,0.4005408196542272,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 2,0.0590168924623905,positive,0.0,479.6996774908994,0.226491871715056,-0.3849998560205276,0.46672824694283976,0.3930343132150229,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 22,-0.2049073932542663,negative,0.0,22.76109773705482,-0.09356049299384675,0.17923012101449354,-0.08766389997199064,-0.07765977311138031,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 25,0.0594490646397489,positive,0.0,479.6996774910086,-0.21040300775943735,-0.19061612551303003,-0.05479170774365301,0.037549063694284956,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 26,0.0655565434278683,positive,0.0,479.6996774906741,0.017060940158224853,-0.021995444590591755,0.08530470079112426,0.056057374805595944,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 28,0.0628395580183967,positive,0.0,479.6996774908434,-0.0706810377983601,-0.06843027205961878,0.13405024410033814,0.19254489607139477,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 31,0.0595397640683335,positive,0.0,479.6996774908657,-0.22394062085604866,-0.1924022586231596,0.02016391845442627,0.1674388988265079,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 4,0.068690428674587,positive,0.0,479.69967749107786,0.04997897784301261,-0.12825407789730503,-0.16053578978316196,0.08976027714115367,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 5,-0.1731074790196587,negative,0.0,22.761097723486607,-0.03566187535165123,-0.10447556359257053,-0.059473723156985736,-0.013526918236833224,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 6,-0.1367308548993143,negative,0.0,22.761097722291773,0.13028843117148767,0.09090771187152792,-0.022762537891857244,-0.1123385441481945,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 7,-0.2049073932542663,negative,0.0,22.76129772651125,0.015258646347625157,0.06215118991175298,0.035649433340388344,-0.013984222160577457,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,5,NL0 9,-0.0902612752669264,negative,0.0,22.76109772235052,-0.054153161575104185,-0.007586511583731048,-0.07205969138336521,-0.09872437862811226,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,7,NL0 12,0.3803812325533692,positive,0.0,479.6996774908275,0.5433887664205468,0.54339195404035,0.5478678203068014,0.490667523649219,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,7,NL0 14,0.2363562655801369,positive,0.0,479.6996774908503,0.42250545328155964,0.41226761386170463,0.39985041611692734,0.3645096662230021,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,7,NL0 19,0.2464833070490367,positive,0.0,479.699677490944,0.4444018840114664,0.44440449095576406,0.412861607016345,0.4005408196542272,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,7,NL0 2,0.2140445489169539,positive,0.0,479.6996774908994,0.3859084435153585,0.38591070732622984,0.46672824694283976,0.3930343132150229,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,7,NL0 25,-0.4537525936635447,negative,0.0,479.6996774910086,-0.25703803015396803,-0.2570395379869704,-0.05479170774365301,0.037549063694284956,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,7,NL0 26,0.1501990200092372,positive,0.0,479.6996774906741,0.06580686949600946,0.06580725553137375,0.08530470079112426,0.056057374805595944,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,7,NL0 28,0.2739639157957148,positive,0.0,479.6996774908434,0.17304769385987673,0.1730487089899087,0.13405024410033814,0.19254489607139477,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,7,NL0 31,0.2725526290146338,positive,0.0,479.6996774908657,0.1643048364615524,0.16430580030435307,0.02016391845442627,0.1674388988265079,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,8,NL0 11,0.0518945787034865,positive,0.0,22.76109772953925,-0.06900127935023731,-0.06900127935023731,-0.1877746143747257,-0.10146241298989196,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,8,NL0 12,0.3496049747419678,positive,0.0,479.6996774908275,0.1581037580918533,0.1581037580918533,0.5478678203068014,0.490667523649219,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,8,NL0 14,-0.4041338693026059,negative,0.0,479.6996774908503,-0.29834541221607735,-0.29834541221607735,0.39985041611692734,0.3645096662230021,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,8,NL0 15,0.0602920655691065,positive,0.0,479.6996774910031,0.35145681403974377,0.35145681403974377,-0.20021802997568047,-0.6947887337067321,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,8,NL0 19,0.2564038049304286,positive,0.0,479.699677490944,0.05044137149793563,0.05044137149793563,0.412861607016345,0.4005408196542272,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,8,NL0 2,0.2338244393894302,positive,0.0,479.6996774908994,0.06686608177926087,0.06686608177926087,0.46672824694283976,0.3930343132150229,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,8,NL0 25,0.267485291662774,positive,0.0,479.6996774910086,0.12520198556995848,0.12520198556995848,-0.05479170774365301,0.037549063694284956,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,8,NL0 26,-0.256817863375879,negative,0.0,479.6996774906741,-0.1828172370273737,-0.1828172370273737,0.08530470079112426,0.056057374805595944,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,8,NL0 28,-0.4684373273035843,negative,0.0,479.6996774908434,-0.1828172370273737,-0.1828172370273737,0.13405024410033814,0.19254489607139477,80
cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,8,NL0 31,0.2745496521811292,positive,0.0,479.6996774908657,0.13667467747477538,0.13667467747477538,0.02016391845442627,0.1674388988265079,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,12,NL0 12,-0.3496049747419678,negative,0.0,502.4607752133602,-0.07082592239278275,-0.07082592239278275,0.4974749648564053,0.5890412156739059,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,12,NL0 14,0.4041338693026059,positive,0.0,502.46077521325833,-0.6405347879807015,-0.6405347879807015,0.30497444895395615,0.43275183065818196,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,12,NL0 15,-0.0602920655691064,negative,-1.1579439245903921e-07,502.4607752723706,0.1782046576838723,0.1782046576838723,-0.19798583364025416,-0.7131840969188831,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,12,NL0 19,-0.2564038049304286,negative,0.0,502.46077521334126,-0.247684588353754,-0.247684588353754,0.2693909133161741,0.48103371173130294,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,12,NL0 25,-0.2674852916627739,negative,0.0,502.460775213116,-0.36139271448748755,-0.36139271448748755,0.25508136999807524,0.3605171787075068,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,12,NL0 28,-0.5315626726964157,negative,0.0,502.46077521302686,0.19255280292586374,0.19255280292586374,0.15842301575494505,0.19256974946604746,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,14,NL0 12,-0.3803812325533696,negative,0.0,502.4607752133602,0.6661604411806291,0.6661604411806291,0.4974749648564053,0.5890412156739059,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,14,NL0 14,-0.2363562655801373,negative,0.0,502.46077521325833,0.4723627018954844,0.4723627018954844,0.30497444895395615,0.43275183065818196,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,14,NL0 19,-0.246483307049037,negative,0.0,502.46077521334126,0.5281997481630223,0.5281997481630223,0.2693909133161741,0.48103371173130294,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,14,NL0 25,-0.5462474063364559,negative,0.0,502.460775213116,0.4980114973408576,0.4980114973408576,0.25508136999807524,0.3605171787075068,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,14,NL0 28,-0.2739639157957153,negative,0.0,502.46077521302686,0.1845572004098677,0.1845572004098677,0.15842301575494505,0.19256974946604746,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,20,NL0 12,-0.0605034004584656,negative,0.0,502.4607752133602,0.023725289640194692,-0.1999739202030244,0.4974749648564053,0.5890412156739059,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,20,NL0 14,-0.0636651510613265,negative,0.0,502.46077521325833,-0.0024125990208511455,-0.19198068764035797,0.30497444895395615,0.43275183065818196,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,20,NL0 15,-0.0567889077629214,negative,-1.1579439245903921e-07,502.4607752723706,0.14551920936050786,0.11274740484804385,-0.19798583364025416,-0.7131840969188831,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,20,NL0 19,-0.0593067892686266,negative,0.0,502.46077521334126,-0.28963600564356756,-0.4194234546648461,0.2693909133161741,0.48103371173130294,80
cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,20,NL0 25,-0.059449064639749,negative,0.0,502.460775213116,-0.1403174341186804,-0.3463883911419954,0.25508136999807524,0.3605171787075068,80
