run_id,bus,new_capacity_mw,scenario,case_study,design,sigma
24,NL0 28,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
24,NL0 3,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
24,NL0 30,3.791994274138234e-09,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
24,NL0 31,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
24,NL0 33,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
24,NL0 4,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
24,NL0 5,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
24,NL0 6,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
24,NL0 7,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
24,NL0 8,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
24,NL0 9,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 0,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 1,22.761097722345884,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 10,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 11,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 12,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 13,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 14,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 15,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 16,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 17,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 18,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 19,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 2,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 20,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 21,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 22,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 23,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 24,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 25,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 26,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 27,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 28,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 3,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 30,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 31,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 33,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 4,479.6996774909808,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 5,1.732995613679123e-08,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 6,1.733063825781756e-08,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 7,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 8,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
25,NL0 9,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 0,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 1,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 10,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 11,22.76109772338532,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 12,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 13,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 14,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 15,479.69967749081695,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 16,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 17,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 18,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 19,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 2,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 20,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 21,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 22,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 23,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 24,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 25,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 26,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 27,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 28,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 3,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 30,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 31,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 33,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 4,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 5,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 6,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 7,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 8,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
26,NL0 9,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 0,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 1,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 10,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 11,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 12,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 13,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 14,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 15,479.6996774908103,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 16,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 17,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 18,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 19,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 2,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 20,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 21,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 22,22.76109773705482,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 23,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 24,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 25,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 26,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 27,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 28,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 3,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 30,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 31,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 33,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 4,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 5,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 6,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 7,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 8,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
27,NL0 9,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 0,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 1,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 10,7.554870884399325e-09,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 11,22.761097722236173,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 12,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 13,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 14,5.3040821512695415e-08,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 15,2.2791540210675992e-08,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 16,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 17,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 18,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 19,5.303920858068525e-08,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 2,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 20,2.276597221850808e-08,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 21,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 22,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 23,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 24,7.453319739170185e-09,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 25,1.5081784709991562e-08,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 26,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 27,7.541984814452007e-09,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 28,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 3,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 30,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 31,1.5081784709991562e-08,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 33,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 4,479.6996774682949,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 5,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 6,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 7,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 8,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
28,NL0 9,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 0,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 1,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 10,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 11,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 12,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 13,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 14,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 15,479.699677488825,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 16,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 17,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 18,4.217895366309678e-09,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 19,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 2,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 20,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 21,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 22,22.76109772234293,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 23,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 24,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 25,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 26,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 27,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 28,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 3,4.2147956236249245e-09,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 30,2.130605025740807e-09,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 31,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 33,2.130605025740807e-09,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 4,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 5,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 6,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 7,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 8,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
29,NL0 9,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 0,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 1,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 10,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 11,22.761097722292348,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 12,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 13,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 14,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 15,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 16,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 17,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 18,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 19,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 2,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 20,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 21,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 22,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 23,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 24,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 25,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 26,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 27,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 28,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 3,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 30,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 31,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 33,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 4,479.69967749084606,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 5,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 6,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 7,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 8,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
30,NL0 9,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 0,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 1,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 10,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 11,22.76109772233702,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 12,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 13,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 14,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 15,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 16,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 17,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 18,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 19,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 2,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 20,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 21,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 22,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 23,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 24,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 25,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 26,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 27,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 28,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 3,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 30,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 31,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 33,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 4,479.6996774908439,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 5,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 6,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 7,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 8,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
31,NL0 9,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 0,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 1,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 10,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 11,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 12,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 13,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 14,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 15,479.69967749087584,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 16,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 17,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 18,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 19,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 2,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 20,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 21,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 22,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 23,2.0323227545304694e-09,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 24,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 25,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 26,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 27,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 28,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 3,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 30,2.0028778635605704e-09,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 31,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 33,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 4,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 5,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 6,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 7,22.76109772229463,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 8,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
32,NL0 9,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 0,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 1,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 10,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 11,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 12,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 13,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 14,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 15,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 16,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 17,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 18,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 19,479.6996774909319,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 2,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 20,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 21,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 22,22.76109772223652,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 23,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 24,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 25,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 26,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 27,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 28,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 3,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 30,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 31,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 33,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 4,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 5,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 6,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 7,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 8,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
33,NL0 9,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 0,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 1,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 10,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 11,22.76109772229125,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 12,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 13,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 14,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 15,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 16,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 17,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 18,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 19,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 2,479.699677490849,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 20,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 21,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 22,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 23,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 24,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 25,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 26,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 27,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 28,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 3,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 30,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 31,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 33,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 4,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
34,NL0 5,0.0,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5
