run_id,weight_type,mpec_status,solve_time,gap,total_cap,market_cost,lambda_e_avg,ls_total,rd_status,rd_volume,rd_cost,curtailment,rd_up_vol,rd_down_vol,rd_cost_econ,curt_cost,lambda_c_z1,c_dem_z1,nu_c_z1,req_z1,net_import_z1,c_NL0 0 Invest,c_NL0 1 Invest,c_NL0 10 Invest,c_NL0 11 Invest,c_NL0 12 Invest,c_NL0 13 Invest,c_NL0 14 Invest,c_NL0 15 Invest,c_NL0 16 Invest,c_NL0 17 Invest,c_NL0 18 Invest,c_NL0 19 Invest,c_NL0 2 Invest,c_NL0 20 Invest,c_NL0 21 Invest,c_NL0 22 Invest,c_NL0 23 Invest,c_NL0 24 Invest,c_NL0 25 Invest,c_NL0 26 Invest,c_NL0 27 Invest,c_NL0 28 Invest,c_NL0 3 Invest,c_NL0 30 Invest,c_NL0 31 Invest,c_NL0 33 Invest,c_NL0 4 Invest,c_NL0 5 Invest,c_NL0 6 Invest,c_NL0 7 Invest,c_NL0 8 Invest,c_NL0 9 Invest,case_study,design,sigma,source,source_file,lambda_c_z2,c_dem_z2,nu_c_z2,req_z2,net_import_z2,lambda_c_z3,c_dem_z3,nu_c_z3,req_z3,net_import_z3,line_idx,direction,ptdf_nonzero,ptdf_density,finite_gap,target_gap_reached,time_limit_reached,density_class
10,ptdf_neg,TIME_LIMIT,220.6529998779297,0.0477524451189007,14700.960775213154,3085015433.990585,40.18282306038073,0.0,OPTIMAL,6221930.631336369,35864799345.57357,520140.59654572135,2850895.0173953227,3371035.6139410464,-24901816.081203014,35889701161.65477,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,987.3248031843468,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,35.5312178697568,0.0,678.1047541590506,1000.0,0.0,1000.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,12,negative,33,0.9705882352941176,0.0477524451189007,False,True,dense PTDF row
11,ptdf_pos,TIME_LIMIT,220.6219999790192,1.2323134076157591,14700.960775213154,3085015433.9905844,40.18282306038073,0.0,OPTIMAL,4251155.984497234,20934467685.198196,303609.6486259421,1973773.1679356447,2277382.816561589,-14598069.991813213,20949065755.190006,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,987.3248031843468,1000.0,0.0,0.0,35.5312178697568,1000.0,678.1047541590506,1000.0,0.0,1000.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,13,positive,33,0.9705882352941176,1.2323134076157591,False,True,dense PTDF row
12,ptdf_neg,TIME_LIMIT,220.67400002479556,0.1512907597098782,14700.960775213154,3085015433.990612,40.18282306038073,0.0,OPTIMAL,6562626.252424449,32947017156.136024,477823.49524913786,3042401.378587655,3520224.8738367944,-22804016.054488152,32969821172.190517,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,0.0,1000.0,0.0,1000.0,678.1047541590506,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,987.3248031843468,0.0,35.5312178697568,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,13,negative,33,0.9705882352941176,0.1512907597098782,False,True,dense PTDF row
13,ptdf_pos,TIME_LIMIT,220.8120000362396,1.2575601464558357,14700.960775213154,3085015433.9905853,40.18282306038073,0.0,OPTIMAL,3452731.989780274,20288061636.62448,294232.0956366597,1579249.9470718068,1873482.0427084677,-13952962.305040672,20302014598.92952,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,987.3248031843468,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,35.5312178697568,1000.0,678.1047541590506,1000.0,0.0,1000.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,14,positive,33,0.9705882352941176,1.2575601464558357,False,True,dense PTDF row
14,ptdf_neg,TIME_LIMIT,220.566999912262,0.2252540340771593,14700.960775213154,3085015433.990584,40.18282306038073,0.0,OPTIMAL,7473477.799177982,44374980474.372765,643561.9533189168,3414957.9229295333,4058519.8762484486,-30794304.632496983,44405774779.005264,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,0.0,1000.0,0.0,1000.0,678.1047541590506,987.3248031843468,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,35.5312178697568,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,14,negative,33,0.9705882352941176,0.2252540340771593,False,True,dense PTDF row
15,ptdf_pos,TIME_LIMIT,220.57200002670288,0.1780167115431589,14700.960775213154,3085015433.990585,40.18282306038073,0.0,OPTIMAL,4201031.831285806,22600398655.892727,327756.46596426406,1936637.6826607708,2264394.148625036,-14797495.641494736,22615196151.53422,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,1000.0,0.0,1000.0,987.3248031843468,1000.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,35.5312178697568,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,678.1047541590506,1000.0,0.0,1000.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,15,positive,33,0.9705882352941176,0.1780167115431589,False,True,dense PTDF row
16,ptdf_neg,TIME_LIMIT,220.5189998149872,0.9100037508240936,14700.960775213154,3085015433.990585,40.18282306038073,0.0,OPTIMAL,5812340.322400238,19980619624.53084,289774.03586524626,2761283.143267496,3051057.179132742,-13788850.171151131,19994408474.701992,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,0.0,1000.0,0.0,1000.0,678.1047541590506,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,1000.0,0.0,1000.0,35.5312178697568,1000.0,0.0,0.0,987.3248031843468,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,15,negative,33,0.9705882352941176,0.9100037508240936,False,True,dense PTDF row
17,ptdf_pos,TIME_LIMIT,221.39100003242493,0.2027358923322804,14700.960775213154,3085015433.990584,40.18282306038073,0.0,OPTIMAL,4187386.3359204754,10565606879.405928,153230.20938100154,2017078.063269737,2170308.2726507387,-7277567.8831790835,10572884447.289106,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,1000.0,0.0,0.0,0.0,987.3248031843468,678.1047541590506,0.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,35.5312178697568,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,16,positive,33,0.9705882352941176,0.2027358923322804,False,True,dense PTDF row
18,ptdf_neg,TIME_LIMIT,220.6840000152588,1.5842125748890103,14700.960775213154,3085015433.9905844,40.18282306038073,0.0,OPTIMAL,6269766.0602555685,25486068687.754436,369619.6248935501,2950073.2176810093,3319692.842574559,-17685429.900523663,25503754117.65496,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,35.5312178697568,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,1000.0,987.3248031843468,0.0,1000.0,678.1047541590506,1000.0,0.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,16,negative,33,0.9705882352941176,1.5842125748890103,False,True,dense PTDF row
19,ptdf_pos,TIME_LIMIT,220.5329999923706,0.7900228182499716,14700.960775213154,3085015433.9905844,40.18282306038073,0.0,OPTIMAL,5532921.426303048,25956304368.87588,376440.0439970512,2578240.6911529982,2954680.735150049,-18058666.920650583,25974363035.796528,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5312178697568,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,987.3248031843468,0.0,1000.0,678.1047541590506,1000.0,0.0,1000.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,17,positive,33,0.9705882352941176,0.7900228182499716,False,True,dense PTDF row
20,ptdf_neg,TIME_LIMIT,220.7079999446869,0.2894307084225425,14700.960775213154,3085015433.990584,40.18282306038073,0.0,OPTIMAL,4235164.194510982,10354905461.382524,150171.8110277066,2042496.191741638,2192668.0027693445,-6949499.529230639,10361854960.911757,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,0.0,1000.0,0.0,987.3248031843468,678.1047541590506,0.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,35.5312178697568,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,17,negative,33,0.9705882352941176,0.2894307084225425,False,True,dense PTDF row
21,ptdf_pos,TIME_LIMIT,220.55299997329712,0.2649166653587025,14700.960775213154,3085015433.990585,40.18282306038073,0.0,OPTIMAL,4521870.472113735,10705616905.9176,155260.7551580682,2183304.858477833,2338565.613635902,-7375199.989105791,10712992105.906706,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,1000.0,0.0,0.0,0.0,987.3248031843468,678.1047541590506,0.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,35.5312178697568,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,18,positive,33,0.9705882352941176,0.2649166653587025,False,True,dense PTDF row
22,ptdf_neg,TIME_LIMIT,220.52600002288816,0.6459358583064441,14700.960775213154,3085015433.990585,40.18282306038073,0.0,OPTIMAL,5650690.694655067,25814426887.87052,374383.0124922631,2638153.8410814023,3012536.853573665,-18000974.095636338,25832427861.966152,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.6933719015124,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,987.3248031843468,788.8378459682444,1000.0,678.1047541590506,1000.0,0.0,1000.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,18,negative,33,0.9705882352941176,0.6459358583064441,False,True,dense PTDF row
23,ptdf_pos,TIME_LIMIT,220.45900011062625,0.87515079079121,14700.960775213154,3085015433.9905844,40.18282306038073,0.0,OPTIMAL,5300256.016338077,23337958741.62659,338465.5526312833,2480895.2318533976,2819360.78448468,-16164389.931958988,23354123131.558548,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5312178697568,0.0,1000.0,1000.0,1000.0,0.0,0.0,987.3248031843468,0.0,1000.0,678.1047541590506,1000.0,0.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,19,positive,33,0.9705882352941176,0.87515079079121,False,True,dense PTDF row
24,ptdf_neg,TIME_LIMIT,220.71900010108948,1.1852332136719614,14700.960775213154,3085015433.990583,40.18282306038073,0.0,OPTIMAL,3696102.577789057,10628244142.71433,154139.22652830603,1770981.6756303755,1925120.9021586813,-7362487.738784477,10635606630.453115,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,0.0,0.0,0.0,987.3248031843468,678.1047541590506,0.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,35.5312178697568,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,19,negative,33,0.9705882352941176,1.1852332136719614,False,True,dense PTDF row
25,ptdf_pos,TIME_LIMIT,220.60599994659424,1.3071136610576404,14700.960775213154,3085015433.9905844,40.18282306038073,0.0,OPTIMAL,5034590.797451142,21480711112.80849,311530.54503617826,2361530.1262074816,2673060.6712436606,-14896494.687804596,21495607607.4963,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,678.1047541590506,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,987.3248031843468,35.5312178697568,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,2,positive,33,0.9705882352941176,1.3071136610576404,False,True,dense PTDF row
26,ptdf_neg,TIME_LIMIT,220.79900002479556,2.397256577940908,14700.960775213154,3085015433.990583,40.18282306038073,0.0,OPTIMAL,3547333.6261947006,11809986509.877129,171274.72963951444,1688029.448277593,1859304.177917108,-7969835.249368414,11817956345.126495,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,0.0,1000.0,1000.0,987.3248031843468,0.0,0.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,35.5312178697568,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,678.1047541590506,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,2,negative,33,0.9705882352941176,2.397256577940908,False,True,dense PTDF row
27,ptdf_pos,TIME_LIMIT,220.75600004196167,1.1558794104406245,14700.960775213154,3085015433.990583,40.18282306038073,0.0,OPTIMAL,3662781.540938736,10552620680.50367,153042.2688949119,1754869.6360219116,1907911.9049168243,-7295873.2452515215,10559916553.74892,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,0.0,0.0,0.0,987.3248031843468,678.1047541590506,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,35.5312178697568,1000.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,20,positive,33,0.9705882352941176,1.1558794104406245,False,True,dense PTDF row
28,ptdf_neg,TIME_LIMIT,220.63499999046329,0.940662200430624,14700.960775213154,3085015433.9905834,40.18282306038073,0.0,OPTIMAL,5315917.421928167,23099037375.76099,334998.5651974894,2490459.428365339,2825457.9935628283,-15863622.86577852,23114900998.62677,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5312178697568,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,987.3248031843468,0.0,1000.0,678.1047541590506,1000.0,0.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,20,negative,33,0.9705882352941176,0.940662200430624,False,True,dense PTDF row
29,ptdf_pos,TIME_LIMIT,220.80700016021729,0.5622339683355477,14700.960775213154,3085015433.990583,40.18282306038073,0.0,OPTIMAL,3841854.5318185617,10636879511.17829,154264.4640659651,1843795.0338762975,1998059.497942264,-7368509.373303071,10644248020.551592,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,0.0,0.0,0.0,987.3248031843468,678.1047541590506,0.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,35.5312178697568,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,21,positive,33,0.9705882352941176,0.5622339683355477,False,True,dense PTDF row
30,ptdf_neg,TIME_LIMIT,221.0130000114441,0.7663009808886719,14700.960775213154,3085015433.9905853,40.18282306038073,0.0,OPTIMAL,6196323.360698614,24021434539.08964,348378.0151180294,2923972.672790292,3272350.687908323,-16648504.05438742,24038083043.144028,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,1000.0,35.5312178697568,1000.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,987.3248031843468,0.0,1000.0,678.1047541590506,1000.0,0.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,21,negative,33,0.9705882352941176,0.7663009808886719,False,True,dense PTDF row
31,ptdf_pos,TIME_LIMIT,220.6560001373291,0.4959757448558134,14700.960775213154,3085015433.990585,40.18282306038073,0.0,OPTIMAL,6387644.175695056,24819457114.817574,359952.2297062411,3013845.972994408,3373798.2027006485,-17246734.91306439,24836703849.73064,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,35.5312178697568,1000.0,0.0,0.0,987.3248031843468,0.0,1000.0,678.1047541590506,1000.0,0.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,22,positive,33,0.9705882352941176,0.4959757448558134,False,True,dense PTDF row
32,ptdf_neg,TIME_LIMIT,220.606999874115,0.3152989719769397,14700.960775213154,3085015433.9905825,40.18282306038073,0.0,OPTIMAL,4002187.8331219032,10642027013.878103,154339.11757564553,1923924.357773129,2078263.4753487743,-7372098.84143874,10649399112.719542,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,0.0,0.0,0.0,987.3248031843468,678.1047541590506,0.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,35.5312178697568,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,22,negative,33,0.9705882352941176,0.3152989719769397,False,True,dense PTDF row
33,ptdf_pos,TIME_LIMIT,220.5349998474121,0.066272402869676,14700.960775213154,3085015433.990584,40.18282306038073,0.0,OPTIMAL,7473477.799177982,44374980474.372765,643561.9533189168,3414957.9229295333,4058519.8762484486,-30794304.632496983,44405774779.005264,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,0.0,1000.0,0.0,1000.0,678.1047541590506,987.3248031843468,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,35.5312178697568,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,23,positive,33,0.9705882352941176,0.066272402869676,False,True,dense PTDF row
34,ptdf_neg,TIME_LIMIT,220.62399983406067,5.016238689926085,14700.960775213154,3085015433.990584,40.18282306038073,0.0,OPTIMAL,3238296.05220215,20308147704.683376,294523.4010644997,1471886.3255688252,1766409.726633325,-13966968.767100856,20322114673.45048,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,35.5312178697568,0.0,987.3248031843468,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1000.0,678.1047541590506,1000.0,0.0,1000.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,23,negative,33,0.9705882352941176,5.016238689926085,False,True,dense PTDF row
35,ptdf_pos,TIME_LIMIT,220.7739999294281,0.1986797778881988,14700.960775213154,3085015433.9905844,40.18282306038073,0.0,OPTIMAL,3449279.9503688123,20280341839.24509,294120.13649802457,1577579.9069353936,1871700.0434334185,-13947579.118605718,20294289418.363697,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,1000.0,0.0,1000.0,0.0,1000.0,987.3248031843468,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,35.5312178697568,1000.0,678.1047541590506,1000.0,0.0,1000.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,24,positive,33,0.9705882352941176,0.1986797778881988,False,True,dense PTDF row
36,ptdf_neg,TIME_LIMIT,220.7079999446869,0.032800054334725,14700.960775213154,3085015433.990584,40.18282306038073,0.0,OPTIMAL,8215229.776856719,52966354753.356766,768161.4526161466,3723534.162120285,4491695.614736434,-36785477.15735933,53003140230.51412,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,0.0,1000.0,0.0,1000.0,678.1047541590506,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,987.3248031843468,35.5312178697568,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,24,negative,33,0.9705882352941176,0.032800054334725,False,True,dense PTDF row
37,ptdf_pos,TIME_LIMIT,220.82999992370603,1.4989925016166208,14700.960775213154,3085015433.9905844,40.18282306038073,0.0,OPTIMAL,3449279.9503688123,20280341839.24509,294120.13649802457,1577579.9069353936,1871700.0434334185,-13947579.118605718,20294289418.363697,59329.06935279719,3661.731217869757,59329.06935279678,3661.731217869758,3566.015484655108,0.0,1000.0,0.0,1000.0,0.0,1000.0,987.3248031843468,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,35.5312178697568,1000.0,678.1047541590506,1000.0,0.0,1000.0,1000.0,1,z3,0.75,original,summary_runs_nl34_z3_sigma75.csv,48541.96583407945,6126.324803184347,48541.96583407909,6126.324803184347,-3566.015484655108,53935.51759343677,7001.104754159051,53935.51759343639,7001.104754159029,0.0,25,positive,33,0.9705882352941176,1.4989925016166208,False,True,dense PTDF row
