run_id,zone,d_c_z,net_import,req_z,c_dem,lambda_c_z,nu_c,rho
71,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.761097722284,11368.885316584245,11368.885316584245,0.0
72,1,7227.746702524866,-38.4532974753447,7266.200000000211,7266.2,5975.333557227247,5975.333557227247,0.0
72,2,2560.309318529239,-2338.8903589613938,4899.199677490633,4899.199677490633,5975.333557227247,5975.333557227247,0.0
72,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.761097722284,11368.885311585247,11368.885311585247,0.0
73,1,7227.746702524866,-38.45329747518372,7266.20000000005,7266.2,5975.33355722714,5975.3335572271935,0.0
73,2,2560.309318529239,-2338.8903589615547,4899.199677490794,4899.199677490811,5975.33355722714,5975.333557227155,0.0
73,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.761097722284,11368.885316584252,11368.885316584252,0.0
74,1,7227.746702524866,-38.453297475134605,7266.200000000001,7266.2,5975.333557227209,5975.333557227209,0.0
74,2,2560.309318529239,-2338.890358961604,4899.199677490843,4899.199677490843,5975.333557227209,5975.333557227209,0.0
74,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.761097722284,11368.885316584348,11368.885316584348,0.0
75,1,7227.746702524866,-38.45329747515257,7266.200000000019,7266.2,5975.3335572271135,5975.3335572271135,0.0
75,2,2560.309318529239,-2338.8903589615857,4899.199677490825,4899.199677490818,5975.3335572271135,5975.3335572271135,0.0
75,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.761097722284,11368.8853165843,11368.8853165843,0.0
76,1,7227.746702524866,-38.45329747535288,7266.200000000219,7266.2,5975.33355714328,5975.33355714328,0.0
76,2,2560.309318529239,-2338.8903589613856,4899.199677490625,4899.199677490941,5975.333557143733,5975.333557143517,0.0
76,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.761097722284,11368.885316499469,11368.885316499185,0.0
77,1,7227.746702524866,-38.45329747519554,7266.200000000062,7266.2,5975.333557226996,5975.333557227063,0.0
77,2,2560.309318529239,-2338.890358961543,4899.199677490782,4899.199677490504,5975.333557226996,5975.333557226996,0.0
77,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.761097722284,11368.885316584125,11368.885316584125,0.0
78,1,7227.746702524866,-38.45329747513483,7266.200000000001,7266.2,5975.333557227135,5975.333557227135,0.0
78,2,2560.309318529239,-2338.890358961604,4899.199677490843,4899.199677490843,5975.333557227135,5975.333557227135,0.0
78,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.76109772229,11368.885316584252,11368.885316584252,0.0
79,1,7227.746702524866,-38.45329747572396,7266.20000000059,7266.2,5975.333557227202,5975.333557225993,0.0
79,2,2560.309318529239,-2338.8903589610145,4899.199677490254,4899.199677490798,5975.333557227202,5975.333557227202,0.0
79,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.761097722284,11368.88531658424,11368.88531658424,0.0
80,1,7227.746702524866,-38.45329747508549,7266.199999999952,7266.2,5975.333557227095,5975.333557227044,0.0
80,2,2560.309318529239,-2338.890358961653,4899.199677490892,4899.199677490914,5975.333557227095,5975.3335572271035,0.0
